image_id,file_name,class_name,true_label,split,image_path,resolved_image_path,source,source_filepath,concept_key,concept_peripheral_ground_glass_opacities_label,concept_bilateral_involvement_label,concept_multilobar_distribution_label,concept_crazy_paving_pattern_label,concept_absence_of_lobar_consolidation_label,concept_localized_or_diffuse_presentation_label,concept_increased_density_in_the_lung_label,concept_ground_glass_appearance_label,task_prediction,task_probability_noncovid,task_probability_covid,neural_prediction,neural_probability_noncovid,neural_probability_covid,concept_score_peripheral_ground_glass_opacities,concept_score_bilateral_involvement,concept_score_multilobar_distribution,concept_score_crazy_paving_pattern,concept_score_absence_of_lobar_consolidation,concept_score_localized_or_diffuse_presentation,concept_score_increased_density_in_the_lung,concept_score_ground_glass_appearance,concept_pred_peripheral_ground_glass_opacities_label,concept_pred_bilateral_involvement_label,concept_pred_multilobar_distribution_label,concept_pred_crazy_paving_pattern_label,concept_pred_absence_of_lobar_consolidation_label,concept_pred_localized_or_diffuse_presentation_label,concept_pred_increased_density_in_the_lung_label,concept_pred_ground_glass_appearance_label
noncovid_54_0,54%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%0.jpg,original,,54%0.jpg,1,0,1,0,1,1,1,1,0,0.9991628,0.0008372667,0,0.47896564,0.36998907,0.6424198,0.52103436,0.6488153,0.25907996,0.7904224,0.66742325,0.5994077,0.44832927,1,1,1,0,1,1,1,0
noncovid_54_1,54%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%1.jpg,original,,54%1.jpg,1,1,1,0,1,1,1,1,0,1.0,3.9115466e-09,0,0.4557232,0.25962567,0.77817345,0.509146,0.7854908,0.10220976,0.9460521,0.81231725,0.75293684,0.45483425,1,1,1,0,1,1,1,0
noncovid_54_2,54%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%2.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%2.jpg,original,,54%2.jpg,1,1,1,0,1,1,1,1,0,0.9999995,4.7419513e-07,0,0.4611338,0.30930808,0.7015315,0.51228017,0.71971637,0.15946406,0.88092905,0.74993473,0.6713314,0.4369292,1,1,1,0,1,1,1,0
noncovid_54_3,54%3.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%3.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%3.jpg,original,,54%3.jpg,1,1,1,0,1,1,1,1,0,0.9999999,1.042429e-07,0,0.4573283,0.28853136,0.70407146,0.53001267,0.76372117,0.14577189,0.92234737,0.75346786,0.715319,0.48309365,1,1,1,0,1,1,1,0
noncovid_56_0,56%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/56%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/56%0.jpg,original,,56%0.jpg,1,1,1,0,1,1,1,1,0,0.99681866,0.0031813146,0,0.47557908,0.39654493,0.6293128,0.5244209,0.6451912,0.29994988,0.77627903,0.6409182,0.6014258,0.45442453,1,1,1,0,1,1,1,0
noncovid_56_1,56%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/56%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/56%1.jpg,original,,56%1.jpg,0,0,0,0,1,0,0,0,0,0.99999833,1.7233049e-06,0,0.46958742,0.32021925,0.7061571,0.5283409,0.7336277,0.17260286,0.8998361,0.7460025,0.68952763,0.46020755,1,1,1,0,1,1,1,0
noncovid_57_0,57%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/57%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/57%0.jpg,original,,57%0.jpg,1,0,1,0,1,1,1,1,0,0.99993587,6.4123444e-05,0,0.4793351,0.34672534,0.658607,0.5179267,0.69249415,0.22140105,0.84382343,0.68504554,0.64753485,0.4578127,1,1,1,0,1,1,1,0
noncovid_59_0,59%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/59%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/59%0.jpg,original,,59%0.jpg,0,0,1,0,1,0,1,0,0,0.9999988,1.1724821e-06,0,0.46895632,0.32228598,0.69197303,0.50652575,0.70467776,0.17966111,0.8627021,0.7256731,0.66012484,0.44604743,1,1,1,0,1,1,1,0
noncovid_60,60.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/60.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/60.jpg,original,,60.jpg,1,0,1,0,1,1,1,1,0,1.0,7.2382043e-09,0,0.4558374,0.27316478,0.7300748,0.5250155,0.7726114,0.13021414,0.93451476,0.7637032,0.7339063,0.500122,1,1,1,0,1,1,1,1
noncovid_62,62.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/62.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/62.jpg,original,,62.jpg,0,0,0,0,1,0,0,0,0,0.99989235,0.00010760619,0,0.48146206,0.35421956,0.6339872,0.51821196,0.66335976,0.25012204,0.8066035,0.66159415,0.61516535,0.4748972,1,1,1,0,1,1,1,0
noncovid_63_0,63%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%0.jpg,original,,63%0.jpg,1,0,1,0,1,1,1,1,0,0.9993843,0.0006157509,0,0.48200428,0.38204315,0.6136318,0.51429975,0.64947706,0.2885153,0.775418,0.6226912,0.6082786,0.46819726,1,1,1,0,1,1,1,0
noncovid_63_1,63%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%1.jpg,original,,63%1.jpg,0,0,0,0,1,0,0,0,0,0.99888605,0.0011139899,0,0.477009,0.3706306,0.57802355,0.5024172,0.65703416,0.23490927,0.75343865,0.682146,0.6742423,0.51032215,1,1,1,0,1,1,1,1
noncovid_63_2,63%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%2.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%2.jpg,original,,63%2.jpg,1,1,1,0,1,1,1,1,0,0.9947642,0.0052357134,0,0.48656565,0.39976543,0.58628994,0.50661445,0.6232171,0.29967657,0.70835835,0.6297722,0.60545695,0.47175205,1,1,1,0,1,1,1,0
noncovid_63_3,63%3.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%3.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%3.jpg,original,,63%3.jpg,0,0,0,0,1,0,0,0,0,0.9884723,0.011527694,0,0.48781663,0.4047006,0.5891729,0.5008772,0.6013386,0.30353943,0.6585209,0.64829606,0.6069577,0.5043881,1,1,1,0,1,1,1,1
noncovid_63_4,63%4.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%4.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%4.jpg,original,,63%4.jpg,1,1,1,0,1,1,1,1,0,0.86881304,0.13118696,0,0.4863339,0.42251706,0.60751164,0.48712704,0.6164989,0.3264516,0.5824642,0.6294668,0.58379,0.5337494,1,0,1,0,1,1,1,1
noncovid_63_5,63%5.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%5.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%5.jpg,original,,63%5.jpg,0,0,0,0,1,0,0,0,0,0.7034005,0.29659945,0,0.48463112,0.4412215,0.5560711,0.49531528,0.63408935,0.35413802,0.56466764,0.61891073,0.5906687,0.5322325,1,0,1,0,1,1,1,1
noncovid_63_6,63%6.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%6.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%6.jpg,original,,63%6.jpg,1,1,1,0,1,1,1,1,0,0.99971455,0.00028542784,0,0.48037755,0.3634951,0.6283886,0.51962245,0.67253494,0.23186852,0.81169856,0.6899201,0.64626133,0.47109434,1,1,1,0,1,1,1,0
noncovid_63_7,63%7.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%7.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%7.jpg,original,,63%7.jpg,0,0,0,0,1,0,0,0,0,0.9857491,0.014250819,0,0.4780869,0.38516593,0.6018787,0.49488735,0.63458717,0.26285553,0.7055024,0.68224746,0.63673836,0.52828276,1,0,1,0,1,1,1,1
noncovid_64,64.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/64.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/64.jpg,original,,64.jpg,1,1,1,0,1,1,1,1,0,0.999974,2.5980908e-05,0,0.4789094,0.34489462,0.6621422,0.51176184,0.6950105,0.22009023,0.8451928,0.68185806,0.65231746,0.46736068,1,1,1,0,1,1,1,0
noncovid_65_0,65%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%0.jpg,original,,65%0.jpg,1,0,1,0,0,1,1,0,0,0.9999975,2.4978806e-06,0,0.46667084,0.31811297,0.7274337,0.5214557,0.70618564,0.16947706,0.88282263,0.75853455,0.66200954,0.4365123,1,1,1,0,1,1,1,0
noncovid_65_1,65%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%1.jpg,original,,65%1.jpg,1,1,1,0,1,1,1,1,0,0.99976844,0.00023157777,0,0.47864413,0.36939248,0.686094,0.5091316,0.6769139,0.2299833,0.832113,0.7073977,0.6414581,0.42529577,1,1,1,0,1,1,1,0
noncovid_65_2,65%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%2.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%2.jpg,original,,65%2.jpg,1,1,1,0,1,1,1,1,0,0.9963217,0.003678278,0,0.48574093,0.38738778,0.6142721,0.50965816,0.59930694,0.27220386,0.70610946,0.6710038,0.58937395,0.47064272,1,1,1,0,1,1,1,0
noncovid_65_3,65%3.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%3.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%3.jpg,original,,65%3.jpg,1,1,1,0,1,1,1,1,0,0.99884856,0.001151439,0,0.47871155,0.3955059,0.65635306,0.51707214,0.64637285,0.28780404,0.7879021,0.65770847,0.6120688,0.44120795,1,1,1,0,1,1,1,0
noncovid_65_4,65%4.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%4.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%4.jpg,original,,65%4.jpg,1,1,1,0,0,1,1,1,0,0.9999912,8.8061215e-06,0,0.4607135,0.33117718,0.6772417,0.5392865,0.7042101,0.20400299,0.87490183,0.70665026,0.65663767,0.48325795,1,1,1,0,1,1,1,0
noncovid_66,66.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/66.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/66.jpg,original,,66.jpg,1,1,1,0,1,1,1,1,0,0.9985844,0.0014156624,0,0.4852097,0.3816396,0.62449986,0.50972575,0.6251816,0.2637946,0.7417579,0.67352986,0.6031953,0.4624318,1,1,1,0,1,1,1,0
noncovid_67_0,67%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%0.jpg,original,,67%0.jpg,1,1,1,0,1,1,1,1,0,1.0,9.23812e-09,0,0.45284638,0.26856244,0.7520577,0.53490573,0.78302383,0.11373946,0.9439556,0.8057888,0.7378857,0.45662686,1,1,1,0,1,1,1,0
noncovid_67_1,67%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%1.jpg,original,,67%1.jpg,1,1,1,0,0,1,1,1,0,0.9994869,0.00051307934,0,0.47652543,0.3823546,0.64030945,0.5234746,0.65656286,0.2696094,0.7959428,0.6671752,0.61000615,0.44848102,1,1,1,0,1,1,1,0
noncovid_67_2,67%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%2.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%2.jpg,original,,67%2.jpg,1,1,1,0,1,1,1,1,0,0.9999846,1.5331456e-05,0,0.4742803,0.3311902,0.665059,0.518029,0.70968676,0.20339625,0.8630952,0.6954126,0.6613498,0.47105476,1,1,1,0,1,1,1,0
noncovid_68,68.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/68.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/68.jpg,original,,68.jpg,1,1,1,0,1,1,1,1,0,0.9994511,0.00054888555,0,0.47738266,0.37234762,0.6567785,0.514899,0.6852947,0.24765088,0.8296915,0.6827788,0.6433934,0.44969842,1,1,1,0,1,1,1,0
noncovid_69_0,69%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%0.jpg,original,,69%0.jpg,0,0,0,0,1,0,0,0,0,0.99727434,0.0027257046,0,0.4801613,0.3784333,0.6121759,0.48765492,0.606715,0.2569517,0.70673144,0.6697025,0.6356095,0.4938805,1,0,1,0,1,1,1,0
noncovid_69_1,69%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%1.jpg,original,,69%1.jpg,0,0,0,0,1,0,0,0,0,0.5193601,0.48063987,0,0.48111266,0.45192468,0.60072947,0.4871074,0.6562553,0.36304426,0.5750492,0.6190531,0.6189488,0.5829456,1,0,1,0,1,1,1,1
noncovid_70_0,70%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%0.jpg,original,,70%0.jpg,1,1,1,0,1,1,1,1,0,0.99997497,2.497947e-05,0,0.47657943,0.34180695,0.66203976,0.5234206,0.70914406,0.21531714,0.8661831,0.68374586,0.66875434,0.47937006,1,1,1,0,1,1,1,0
noncovid_70_1,70%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%1.jpg,original,,70%1.jpg,0,1,1,0,1,1,1,1,0,0.9999945,5.5049804e-06,0,0.46117753,0.32259557,0.71452236,0.5388225,0.72193617,0.17268454,0.8971515,0.7573118,0.6754176,0.4460103,1,1,1,0,1,1,1,0
noncovid_71_0,71%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%0.jpg,original,,71%0.jpg,1,1,1,0,1,1,1,1,0,0.99731845,0.0026815736,0,0.47589135,0.38290635,0.65505826,0.52410865,0.6534674,0.26277804,0.80236316,0.6742302,0.6140914,0.43755242,1,1,1,0,1,1,1,0
noncovid_71_1,71%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%1.jpg,original,,71%1.jpg,1,1,1,0,1,1,1,1,0,0.9635163,0.03648369,0,0.48140246,0.41621745,0.61326504,0.51859754,0.62373775,0.32242724,0.7067063,0.62727785,0.59468234,0.47458893,1,1,1,0,1,1,1,0
noncovid_72,72.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/72.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/72.jpg,original,,72.jpg,0,0,0,0,1,0,0,0,0,0.99999857,1.4728098e-06,0,0.4714094,0.32133693,0.6735036,0.5125854,0.72338873,0.1903464,0.87753093,0.69929856,0.6802512,0.47906378,1,1,1,0,1,1,1,0
noncovid_73,73.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/73.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/73.jpg,original,,73.jpg,0,0,1,0,1,0,1,0,0,0.9999715,2.853002e-05,0,0.4768652,0.3432813,0.6682896,0.512496,0.68593425,0.21674189,0.8384809,0.69069654,0.6415275,0.45580164,1,1,1,0,1,1,1,0
noncovid_74,74.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/74.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/74.jpg,original,,74.jpg,0,0,0,0,1,0,0,0,0,0.9999845,1.5493282e-05,0,0.47304177,0.34972525,0.63044524,0.5269582,0.6982462,0.23976593,0.84725046,0.6508165,0.6542487,0.4938714,1,1,1,0,1,1,1,0
noncovid_75_0,75%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/75%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/75%0.jpg,original,,75%0.jpg,0,0,0,0,1,0,0,0,0,1.0,3.416817e-09,0,0.45417944,0.26236275,0.76325,0.5006715,0.79035455,0.10734149,0.94432044,0.795186,0.7611581,0.4669924,1,1,1,0,1,1,1,0
noncovid_75_1,75%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/75%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/75%1.jpg,original,,75%1.jpg,1,1,1,0,1,1,1,1,0,0.99999094,9.112051e-06,0,0.46973377,0.32902974,0.7117964,0.52821636,0.7159503,0.178844,0.8877299,0.747668,0.67509395,0.43578023,1,1,1,0,1,1,1,0
noncovid_76_0,76%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%0.jpg,original,,76%0.jpg,1,1,1,0,1,1,1,1,0,0.9989349,0.0010650798,0,0.47214353,0.3638274,0.62583125,0.52785647,0.66319346,0.23220345,0.80718297,0.6960635,0.6323822,0.4713468,1,1,1,0,1,1,1,0
noncovid_76_1,76%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%1.jpg,original,,76%1.jpg,1,1,1,0,1,1,1,1,0,0.99900347,0.0009965774,0,0.47532785,0.3834228,0.63191247,0.52467215,0.6478818,0.2791205,0.78632754,0.6481775,0.603304,0.45397174,1,1,1,0,1,1,1,0
noncovid_76_2,76%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%2.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%2.jpg,original,,76%2.jpg,1,1,1,0,1,1,1,1,0,0.9999832,1.6786658e-05,0,0.47601962,0.343359,0.67948174,0.50909716,0.70160884,0.20589793,0.8570245,0.70523095,0.66368824,0.4503983,1,1,1,0,1,1,1,0
noncovid_77,77.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/77.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/77.jpg,original,,77.jpg,1,1,1,0,1,1,1,1,0,0.9999857,1.4312382e-05,0,0.4758764,0.3386995,0.6703473,0.5241236,0.68624204,0.21105659,0.8448828,0.70404124,0.6338181,0.45419145,1,1,1,0,1,1,1,0
noncovid_78,78.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/78.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/78.jpg,original,,78.jpg,1,1,1,0,1,1,1,1,0,0.99995995,4.0007795e-05,0,0.4781651,0.3451446,0.6729757,0.52074367,0.7001865,0.21180795,0.85782725,0.70123196,0.657562,0.45473447,1,1,1,0,1,1,1,0
noncovid_79,79.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/79.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/79.jpg,original,,79.jpg,1,1,1,0,1,1,1,1,0,0.99999976,2.2333423e-07,0,0.46595523,0.30068505,0.72829825,0.51979065,0.755529,0.14564155,0.9187893,0.7663917,0.71670216,0.44802094,1,1,1,0,1,1,1,0
noncovid_80_0,80%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/80%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/80%0.jpg,original,,80%0.jpg,1,1,1,0,1,1,1,1,0,0.9999887,1.12785e-05,0,0.46711957,0.3491776,0.7017386,0.5328804,0.6953986,0.20165412,0.8684411,0.737214,0.65277743,0.4303116,1,1,1,0,1,1,1,0
noncovid_80_1,80%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/80%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/80%1.jpg,original,,80%1.jpg,1,1,1,0,1,1,1,1,0,0.99519604,0.0048039355,0,0.48973078,0.39749178,0.5923891,0.5079222,0.5877676,0.32125205,0.6987445,0.61876863,0.57512724,0.46644694,1,1,1,0,1,1,1,0
noncovid_81_0,81%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%0.jpg,original,,81%0.jpg,1,1,1,0,1,1,1,1,0,0.99994695,5.2988446e-05,0,0.4793326,0.3480985,0.68096,0.5199893,0.70336133,0.20477928,0.86388177,0.71974367,0.6644159,0.44712716,1,1,1,0,1,1,1,0
noncovid_81_1,81%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%1.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%1.jpg,original,,81%1.jpg,1,1,1,0,1,1,1,1,0,0.9913523,0.008647721,0,0.46815374,0.37119988,0.5744001,0.53480405,0.64154947,0.23652668,0.7607489,0.69620943,0.603962,0.48927167,1,1,1,0,1,1,1,0
noncovid_81_2,81%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%2.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%2.jpg,original,,81%2.jpg,1,1,1,0,1,1,1,1,0,0.999946,5.3976175e-05,0,0.47863322,0.34939963,0.68764645,0.5192371,0.70172864,0.20508105,0.86368823,0.7219271,0.6616641,0.4395874,1,1,1,0,1,1,1,0
noncovid_81_3,81%3.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%3.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%3.jpg,original,,81%3.jpg,1,1,1,0,1,1,1,1,0,0.99999726,2.7559743e-06,0,0.46594757,0.30779707,0.7093098,0.52759635,0.73620796,0.16138932,0.9024097,0.7534933,0.6886293,0.45785367,1,1,1,0,1,1,1,0
noncovid_82_0,82%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/82%0.jpg,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/82%0.jpg,original,,82%0.jpg,1,1,1,0,1,1,1,1,0,0.99953675,0.00046332937,0,0.47620833,0.37203538,0.66806537,0.5237917,0.6512301,0.24667901,0.8003461,0.7014859,0.5987028,0.4322753,1,1,1,0,1,1,1,0
